epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,91.7834,0.97962,2.16295,1.33536,0.00541,1,0.42562,0.33324,0.59583,3.46246,1.1545,0.000311422,0.000311422,0.000311422
17,97.0289,0.71492,1.45408,1.14433,0.0052,1,0.31785,0.23982,0.6674,3.43183,1.19552,0.000322177,0.000322177,0.000322177
18,102.575,0.53146,1.43035,0.99914,0.01597,1,0.23956,0.19437,0.68709,3.34178,1.24184,0.0003318,0.0003318,0.0003318
19,108.264,0.6997,1.39302,1.19971,0.47668,0.66667,0.30403,0.23651,0.74768,3.32369,1.32742,0.000340291,0.000340291,0.000340291
20,113.794,0.78853,1.82383,1.29029,0.82881,0.33333,0.49764,0.36849,0.76448,3.30781,1.3578,0.00034765,0.00034765,0.00034765
21,119.225,0.58246,1.26663,1.03751,0.99809,0.33333,0.70019,0.46355,0.75842,3.29347,1.30657,0.000353878,0.000353878,0.000353878
22,124.768,1.22356,3.85428,1.51158,1,0.2886,0.53435,0.37473,0.72287,3.23423,1.29335,0.000358973,0.000358973,0.000358973
23,130.554,0.65337,2.60425,1.24023,0.91232,0.31593,0.49369,0.40223,0.71809,3.18947,1.25233,0.000362937,0.000362937,0.000362937
24,136.018,0.81261,1.2677,1.03258,0.91233,0.31601,0.44477,0.35584,0.683,3.13091,1.20121,0.00036577,0.00036577,0.00036577
25,141.606,0.95453,2.31442,1.39611,0.88229,0.22222,0.40723,0.35339,0.63183,3.14759,1.1794,0.00036747,0.00036747,0.00036747
26,147.034,0.81056,1.41969,1.07956,0.88415,0.22222,0.56677,0.49249,0.60494,3.19466,1.17785,0.000368039,0.000368039,0.000368039
27,152.873,0.61446,1.1091,1.07112,0.87903,0.22222,0.63014,0.55246,0.56153,3.09943,1.16473,0.000367476,0.000367476,0.000367476
28,158.379,0.92609,1.95312,1.28016,0.87903,0.22222,0.63014,0.55246,0.56153,3.09943,1.16473,0.000365781,0.000365781,0.000365781
29,166.355,0.56051,1.27479,0.9418,0.77917,0.33333,0.72375,0.65987,0.52299,3.0627,1.1343,0.000362955,0.000362955,0.000362955
30,175.59,0.58362,1.13789,1.06775,0.75505,0.24244,0.84833,0.78803,0.61953,3.17303,1.16458,0.000358996,0.000358996,0.000358996
31,183.235,0.63617,1.31813,1.04767,0.75505,0.24244,0.84833,0.78803,0.61953,3.17303,1.16458,0.000353906,0.000353906,0.000353906
32,191.448,0.87818,1.38121,1.11258,0.9844,0.11111,0.57194,0.50392,0.64692,3.27584,1.1998,0.000347684,0.000347684,0.000347684
33,199.399,0.59653,1.45268,1.45412,0.98222,0.11111,0.583,0.5102,0.70103,3.31791,1.23229,0.000340331,0.000340331,0.000340331
34,206.657,1.31423,2.11083,1.36631,0.98222,0.11111,0.583,0.5102,0.70103,3.31791,1.23229,0.000331845,0.000331845,0.000331845
35,216.477,0.48012,1.01418,0.98695,0.98048,0.11111,0.45772,0.39892,0.7757,3.27633,1.29532,0.000322228,0.000322228,0.000322228
36,225.408,0.62325,1.36989,1.13695,0.79825,0.33333,0.53762,0.46855,0.79327,3.20495,1.25036,0.000311479,0.000311479,0.000311479
37,233.005,0.54571,1.17047,0.93866,0.79825,0.33333,0.53762,0.46855,0.79327,3.20495,1.25036,0.000299598,0.000299598,0.000299598
38,240.257,0.92694,1.83923,1.5161,0.78858,0.33333,0.53762,0.478,0.66374,3.26187,1.21405,0.000286586,0.000286586,0.000286586
39,247.944,0.50399,1.2214,0.98454,0.80198,0.33333,0.48234,0.42228,0.64802,3.22324,1.22484,0.000272442,0.000272442,0.000272442
40,257.038,0.53507,1.0922,1.10726,0.80198,0.33333,0.48234,0.42228,0.64802,3.22324,1.22484,0.000257166,0.000257166,0.000257166
41,265.665,0.43717,1.81879,0.85883,0.45998,0.33333,0.48234,0.41773,0.66441,3.26032,1.22339,0.000240758,0.000240758,0.000240758
42,273.67,0.54206,2.40353,1.28753,0.6245,0.64094,0.71917,0.61615,0.63737,3.21725,1.238,0.000223218,0.000223218,0.000223218
43,281.86,0.41895,2.00302,0.97443,0.6245,0.64094,0.71917,0.61615,0.63737,3.21725,1.238,0.000204547,0.000204547,0.000204547
44,289.048,0.78537,3.94448,1.5391,0.6408,0.66667,0.49806,0.43375,0.56338,3.26369,1.21153,0.000184744,0.000184744,0.000184744
45,296.758,1.0255,2.76926,1.41409,0.6408,0.66667,0.49806,0.43375,0.56338,3.26369,1.21153,0.000163809,0.000163809,0.000163809
46,304.048,0.5854,1.45586,1.02839,0.70408,0.54894,0.42437,0.36963,0.55786,3.22026,1.17422,0.000141743,0.000141743,0.000141743
47,311.927,0.56161,2.9857,1.08022,0.70408,0.54894,0.42437,0.36963,0.55786,3.22026,1.17422,0.000118544,0.000118544,0.000118544
48,320.352,0.36697,2.59101,0.90555,0.62044,0.66667,0.39646,0.35788,0.53306,3.27992,1.12814,9.4214e-05,9.4214e-05,9.4214e-05
49,331.08,0.55021,1.40283,0.88915,0.62044,0.66667,0.39646,0.35788,0.53306,3.27992,1.12814,6.8752e-05,6.8752e-05,6.8752e-05
50,341.454,0.53246,2.59368,1.015,0.65782,0.65772,0.43501,0.39203,0.50346,3.31442,1.09973,4.21584e-05,4.21584e-05,4.21584e-05
