epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1173.73,1.42246,3.23849,0.00493,0.81462,0.27611,0.28834,0.23476,0.76511,2.24454,0.00358,0.000390608,0.000390608,0.000390608
15,1255.49,1.35819,3.069,0.00507,0.68912,0.25767,0.28413,0.23975,0.77253,2.27784,0.00365,0.000380193,0.000380193,0.000380193
16,1336.71,1.33857,2.90175,0.00516,0.69435,0.16946,0.24823,0.20204,0.85218,2.31714,0.00402,0.000369778,0.000369778,0.000369778
17,1420.06,1.41419,2.80281,0.00454,0.88883,0.13219,0.24852,0.19793,0.84324,2.30288,0.00393,0.000359363,0.000359363,0.000359363
18,1502.18,1.38905,2.64068,0.00514,0.60771,0.16781,0.27789,0.22932,0.80457,2.23285,0.0037,0.000348948,0.000348948,0.000348948
19,1584.73,1.32402,2.6018,0.00469,0.63668,0.1939,0.23915,0.19348,0.77937,2.16311,0.0036,0.000338534,0.000338534,0.000338534
20,1667.39,1.41173,2.53161,0.00477,0.65432,0.20717,0.29741,0.24079,0.82173,2.08789,0.00381,0.000328119,0.000328119,0.000328119
21,1752.16,1.42387,2.25825,0.0047,0.49151,0.27661,0.30696,0.24938,0.80322,2.01645,0.00373,0.000317704,0.000317704,0.000317704
22,1835.84,1.33737,2.22427,0.00465,0.48509,0.39849,0.31705,0.2526,0.78763,1.95486,0.00372,0.000307289,0.000307289,0.000307289
23,1916.8,1.35635,2.51892,0.00513,0.48463,0.40849,0.3304,0.26265,0.82613,1.94626,0.00396,0.000296874,0.000296874,0.000296874
24,1999.59,1.43664,2.34836,0.00506,0.48378,0.43717,0.34309,0.28959,0.85907,1.93403,0.00403,0.00028646,0.00028646,0.00028646
25,2081.89,1.39024,2.25519,0.00504,0.39053,0.37448,0.32427,0.28139,0.82182,1.92628,0.0038,0.000276045,0.000276045,0.000276045
26,2162.04,1.36115,2.37887,0.00518,0.41808,0.39139,0.34972,0.3024,0.77779,1.8864,0.00354,0.00026563,0.00026563,0.00026563
27,2245.59,1.42209,2.1803,0.00451,0.58586,0.23532,0.35671,0.30507,0.74517,1.85166,0.00336,0.000255215,0.000255215,0.000255215
28,2327.15,1.4156,2.46711,0.00502,0.41874,0.39398,0.36743,0.30895,0.76935,1.83106,0.00357,0.0002448,0.0002448,0.0002448
29,2412.54,1.36837,2.25924,0.00459,0.51214,0.43864,0.37329,0.30007,0.79292,1.82583,0.00381,0.000234386,0.000234386,0.000234386
30,2505.97,1.32582,2.19095,0.00484,0.51892,0.36281,0.38365,0.3018,0.81732,1.81786,0.00397,0.000223971,0.000223971,0.000223971
31,2594.98,1.37024,2.42758,0.00474,0.51846,0.35631,0.38714,0.30958,0.80332,1.80523,0.00386,0.000213556,0.000213556,0.000213556
32,2683.5,1.38719,2.20681,0.00466,0.52963,0.4464,0.38941,0.32181,0.73834,1.79722,0.00345,0.000203141,0.000203141,0.000203141
33,2767.3,1.38778,2.10535,0.00466,0.52868,0.45423,0.39806,0.33363,0.70404,1.77709,0.00329,0.000192726,0.000192726,0.000192726
34,2851.22,1.3781,2.09426,0.00441,0.54731,0.43383,0.4014,0.33517,0.73671,1.75327,0.00347,0.000182312,0.000182312,0.000182312
35,2938.61,1.34396,2.26211,0.00461,0.47932,0.47974,0.40403,0.33442,0.78287,1.73102,0.00372,0.000171897,0.000171897,0.000171897
36,3018.79,1.33444,2.15198,0.00477,0.60958,0.4286,0.43174,0.35679,0.78517,1.71677,0.0037,0.000161482,0.000161482,0.000161482
37,3098.6,1.31958,2.1259,0.00491,0.52827,0.39852,0.41934,0.35672,0.7506,1.69557,0.00347,0.000151067,0.000151067,0.000151067
38,3184.43,1.37799,2.12431,0.00455,0.63959,0.35269,0.41744,0.35755,0.72549,1.68166,0.00333,0.000140652,0.000140652,0.000140652
39,3267.04,1.34511,2.14119,0.00446,0.62176,0.35391,0.4168,0.35206,0.7152,1.69246,0.00331,0.000130238,0.000130238,0.000130238
40,3349.76,1.32865,1.94102,0.00438,0.63115,0.33967,0.41363,0.34913,0.71017,1.69837,0.00334,0.000119823,0.000119823,0.000119823
41,3433.01,1.30804,2.76785,0.00576,0.63574,0.33652,0.40523,0.34423,0.714,1.72216,0.00335,0.000109408,0.000109408,0.000109408
42,3515.28,1.34567,2.50536,0.00565,0.51458,0.43629,0.40263,0.3415,0.72799,1.74491,0.00338,9.89932e-05,9.89932e-05,9.89932e-05
43,3595.89,1.24093,2.5374,0.00544,0.5156,0.43551,0.38626,0.32928,0.76536,1.74759,0.00351,8.85784e-05,8.85784e-05,8.85784e-05
44,3675.48,1.35021,2.45509,0.00525,0.54558,0.42176,0.38296,0.32278,0.79585,1.75959,0.00368,7.81636e-05,7.81636e-05,7.81636e-05
45,3753.36,1.30341,2.46885,0.00587,0.55565,0.41285,0.37946,0.3186,0.81491,1.76622,0.00374,6.77488e-05,6.77488e-05,6.77488e-05
46,3839.29,1.31896,2.44962,0.00539,0.57983,0.40084,0.38288,0.32147,0.81942,1.76196,0.00378,5.7334e-05,5.7334e-05,5.7334e-05
47,3918.37,1.3734,2.53902,0.0062,0.6082,0.39503,0.38301,0.31705,0.80934,1.76911,0.00377,4.69192e-05,4.69192e-05,4.69192e-05
48,3995.94,1.3025,2.34919,0.00513,0.62806,0.38778,0.38401,0.31966,0.79664,1.76426,0.00371,3.65044e-05,3.65044e-05,3.65044e-05
49,4073.59,1.33361,2.4628,0.00501,0.63298,0.37571,0.38424,0.32074,0.78218,1.76253,0.00364,2.60896e-05,2.60896e-05,2.60896e-05
50,4151.52,1.33186,2.46425,0.00569,0.63498,0.36966,0.38603,0.32267,0.77869,1.75697,0.00361,1.56748e-05,1.56748e-05,1.56748e-05
