epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,2812.3,1.13421,1.40385,1.01964,1,0.26596,0.39514,0.32022,0.83073,2.81974,1.28492,0.0002448,0.0002448,0.0002448
29,2883.83,1.20163,1.50167,1.00074,0.9649,0.31744,0.40618,0.3312,0.80988,2.80621,1.2683,0.000234386,0.000234386,0.000234386
30,2967.09,1.16973,1.327,1.00298,0.91966,0.3202,0.36143,0.29291,0.85075,2.58685,1.30519,0.000223971,0.000223971,0.000223971
31,3031.19,1.1905,1.39921,1.00826,0.99611,0.28918,0.36937,0.2899,0.90523,2.45375,1.43228,0.000213556,0.000213556,0.000213556
32,3098.12,1.2302,1.45889,0.99781,0.97953,0.3284,0.37041,0.30931,0.86259,2.37633,1.38736,0.000203141,0.000203141,0.000203141
33,3163.83,1.16799,1.31392,1.01816,0.9851,0.32798,0.3718,0.30856,0.84809,2.38427,1.35012,0.000192726,0.000192726,0.000192726
34,3228.39,1.20643,1.33409,1.0084,1,0.32808,0.37769,0.31702,0.77687,2.54352,1.22534,0.000182312,0.000182312,0.000182312
35,3291.61,1.18321,1.3115,0.98931,0.97995,0.31858,0.3888,0.32602,0.76267,2.63139,1.17768,0.000171897,0.000171897,0.000171897
36,3362.29,1.19038,1.17696,1.01425,0.94825,0.31944,0.39338,0.31521,0.75163,2.60828,1.1635,0.000161482,0.000161482,0.000161482
37,3433.47,1.14717,1.28699,1.01795,0.94457,0.31944,0.39488,0.31778,0.73687,2.60731,1.15101,0.000151067,0.000151067,0.000151067
38,3525.33,1.18439,1.21424,1.01565,0.7793,0.31652,0.39955,0.32535,0.72563,2.57579,1.15194,0.000140652,0.000140652,0.000140652
39,3609.57,1.17481,1.16303,1.0122,0.94942,0.31566,0.39448,0.32599,0.70486,2.57557,1.14148,0.000130238,0.000130238,0.000130238
40,3698.54,1.10887,1.1304,0.98647,0.95418,0.31563,0.38714,0.32385,0.70034,2.62599,1.14046,0.000119823,0.000119823,0.000119823
41,3780.87,1.22771,1.31345,1.05036,1,0.27721,0.38307,0.32257,0.70125,2.58909,1.14754,0.000109408,0.000109408,0.000109408
42,3870.49,1.16586,1.26364,1.04401,0.96293,0.30855,0.36501,0.30986,0.69094,2.59434,1.14871,9.89932e-05,9.89932e-05,9.89932e-05
43,3960.6,1.18019,1.21169,1.02754,0.96041,0.30556,0.34943,0.303,0.713,2.5984,1.16431,8.85784e-05,8.85784e-05,8.85784e-05
44,4040.96,1.17564,1.14796,1.04968,0.96386,0.31637,0.35044,0.29736,0.74363,2.55587,1.18928,7.81636e-05,7.81636e-05,7.81636e-05
45,4103.25,1.13993,1.15273,1.01766,0.96419,0.31678,0.36008,0.30111,0.75553,2.52098,1.19889,6.77488e-05,6.77488e-05,6.77488e-05
46,4159.73,1.14828,1.18056,1.01757,0.96169,0.31603,0.35746,0.30264,0.7682,2.49312,1.20696,5.7334e-05,5.7334e-05,5.7334e-05
47,4213.55,1.15641,1.13338,1.02092,0.95481,0.31694,0.35828,0.30578,0.7886,2.47135,1.22293,4.69192e-05,4.69192e-05,4.69192e-05
48,4264.84,1.15725,1.21799,0.99843,0.96666,0.29372,0.36476,0.31467,0.80096,2.45417,1.22793,3.65044e-05,3.65044e-05,3.65044e-05
49,4318.65,1.12276,1.14385,0.98816,0.96596,0.29367,0.36555,0.31524,0.80782,2.45523,1.23333,2.60896e-05,2.60896e-05,2.60896e-05
50,4374.55,1.15271,1.08656,1.02347,1,0.29161,0.36942,0.31902,0.80524,2.44817,1.23083,1.56748e-05,1.56748e-05,1.56748e-05
