epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,2132.19,1.36059,1.88992,1.05504,0.70516,0.55612,0.56571,0.42525,0.81354,1.52701,0.94535,0.000359363,0.000359363,0.000359363
18,2215.53,1.31302,1.70621,1.04155,0.7586,0.55542,0.50204,0.37973,0.83239,1.37274,0.94919,0.000348948,0.000348948,0.000348948
19,2304.37,1.38375,1.92962,1.05973,0.75205,0.53637,0.50884,0.35617,0.92508,1.38716,0.96707,0.000338534,0.000338534,0.000338534
20,2390.3,1.34397,1.63284,1.06147,0.82831,0.51819,0.54088,0.4362,0.87186,1.34612,0.96489,0.000328119,0.000328119,0.000328119
21,2472.43,1.3334,1.70717,1.09643,0.59274,0.57403,0.5261,0.43509,0.8224,1.30976,0.95966,0.000317704,0.000317704,0.000317704
22,2557.91,1.27323,1.75115,1.02932,0.61794,0.59068,0.54141,0.43298,0.83651,1.30286,0.95242,0.000307289,0.000307289,0.000307289
23,2647.07,1.2773,1.46001,1.02973,0.69084,0.61771,0.57867,0.47371,0.81696,1.26102,0.94653,0.000296874,0.000296874,0.000296874
24,2728.67,1.26879,1.52865,1.04387,0.64109,0.54933,0.56113,0.43859,0.82638,1.17673,0.94703,0.00028646,0.00028646,0.00028646
25,2811.3,1.24993,1.4915,1.02348,0.77259,0.50454,0.55828,0.43343,0.80708,1.17573,0.94319,0.000276045,0.000276045,0.000276045
26,2896.78,1.23752,1.51556,1.01574,0.83403,0.51261,0.55644,0.42101,0.89469,1.20424,0.97065,0.00026563,0.00026563,0.00026563
27,2983.51,1.26315,1.53942,1.04971,0.83778,0.51663,0.56355,0.43785,0.90715,1.19082,0.97781,0.000255215,0.000255215,0.000255215
28,3088.34,1.20895,1.37855,1.03623,0.66112,0.52847,0.57028,0.46223,0.79706,1.16912,0.94149,0.0002448,0.0002448,0.0002448
29,3170.94,1.25012,1.477,1.01488,0.64474,0.68844,0.57947,0.47322,0.79535,1.18572,0.93968,0.000234386,0.000234386,0.000234386
30,3254.88,1.25689,1.44034,1.06258,0.65089,0.62247,0.56444,0.45792,0.83891,1.25083,0.94819,0.000223971,0.000223971,0.000223971
31,3341.04,1.24659,1.26147,1.05647,0.62993,0.64581,0.56458,0.46945,0.81704,1.20033,0.94144,0.000213556,0.000213556,0.000213556
32,3427.47,1.21048,1.32945,1.03268,0.60713,0.66629,0.56931,0.47192,0.79054,1.13434,0.92993,0.000203141,0.000203141,0.000203141
33,3513.81,1.26063,1.37738,1.02257,0.7625,0.54638,0.57299,0.47206,0.82758,1.08815,0.94449,0.000192726,0.000192726,0.000192726
34,3603.13,1.23539,1.30363,1.02642,0.64598,0.55774,0.57992,0.47184,0.86439,1.07053,0.95983,0.000182312,0.000182312,0.000182312
35,3689.87,1.21969,1.34812,1.026,0.58799,0.66734,0.5804,0.47764,0.82049,1.04418,0.94331,0.000171897,0.000171897,0.000171897
36,3780.24,1.23926,1.30236,1.02504,0.58139,0.67706,0.58786,0.48623,0.76852,1.0704,0.92944,0.000161482,0.000161482,0.000161482
37,3866.17,1.18069,1.14069,1.00195,0.60773,0.67962,0.59452,0.49018,0.80107,1.11305,0.94174,0.000151067,0.000151067,0.000151067
38,3953.35,1.20913,1.25676,1.02402,0.61129,0.67823,0.59613,0.48817,0.81865,1.11855,0.95205,0.000140652,0.000140652,0.000140652
39,4043,1.29314,1.29117,1.01582,0.60863,0.67278,0.59486,0.4875,0.80333,1.09892,0.94556,0.000130238,0.000130238,0.000130238
40,4129.03,1.22542,1.17233,1.06226,0.79593,0.52722,0.59427,0.49095,0.79339,1.07584,0.94037,0.000119823,0.000119823,0.000119823
41,4217.77,1.19662,1.36946,1.02496,0.79223,0.5344,0.59243,0.48262,0.81158,1.06288,0.94052,0.000109408,0.000109408,0.000109408
42,4303.46,1.15695,1.20189,1.0087,0.65446,0.52371,0.58257,0.47508,0.83416,1.09179,0.94528,9.89932e-05,9.89932e-05,9.89932e-05
43,4389.51,1.17885,1.25538,1.03688,0.66713,0.51957,0.57759,0.46966,0.8327,1.0826,0.94793,8.85784e-05,8.85784e-05,8.85784e-05
44,4475.07,1.18051,1.19657,1.00538,0.67113,0.51959,0.57918,0.46407,0.81822,1.05302,0.94658,7.81636e-05,7.81636e-05,7.81636e-05
45,4562,1.22749,1.28624,1.04212,0.66208,0.5253,0.57813,0.46708,0.79618,1.02025,0.94323,6.77488e-05,6.77488e-05,6.77488e-05
46,4647.55,1.1643,1.16405,1.0192,0.65372,0.60454,0.58324,0.47321,0.7903,1.01672,0.94417,5.7334e-05,5.7334e-05,5.7334e-05
47,4733.71,1.19395,1.10193,1.00481,0.65316,0.60313,0.58859,0.4791,0.78914,1.01076,0.94452,4.69192e-05,4.69192e-05,4.69192e-05
48,4822.95,1.17069,1.13463,1.0342,0.65042,0.60461,0.59293,0.48923,0.78742,1.0074,0.94407,3.65044e-05,3.65044e-05,3.65044e-05
49,4911.45,1.17435,1.11901,1.02488,0.64043,0.61863,0.59284,0.48906,0.79227,1.0055,0.94496,2.60896e-05,2.60896e-05,2.60896e-05
50,4996.06,1.16794,1.1677,1.05027,0.64638,0.61792,0.59363,0.49596,0.7926,1.00199,0.94509,1.56748e-05,1.56748e-05,1.56748e-05
