epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,385.1,1.57922,3.5886,1.1011,0.1054,0.20002,0.1227,0.06535,1.69119,4.14066,1.07467,0.000127966,0.000127966,0.000127966
21,400.196,1.59169,3.51386,1.08977,0.09947,0.20116,0.13193,0.06847,1.71586,4.10822,1.08246,0.000130259,0.000130259,0.000130259
22,415.289,1.5432,3.33649,1.04176,0.09988,0.2084,0.14108,0.07301,1.74313,4.07657,1.09697,0.000132134,0.000132134,0.000132134
23,430.041,1.56717,3.43624,1.07373,0.10215,0.21206,0.14961,0.07701,1.76271,4.05099,1.10926,0.000133593,0.000133593,0.000133593
24,445.916,1.66209,3.43218,1.11771,0.10169,0.20979,0.15526,0.07964,1.77844,4.02127,1.11409,0.000134636,0.000134636,0.000134636
25,460.993,1.53665,3.23239,1.0462,0.09862,0.20753,0.15281,0.07939,1.78229,4.01903,1.11648,0.000135262,0.000135262,0.000135262
26,476.286,1.58952,3.30115,1.07114,0.09767,0.20778,0.15275,0.08008,1.77171,4.00002,1.10802,0.000135471,0.000135471,0.000135471
27,490.745,1.52001,3.3265,1.07407,0.09119,0.20892,0.15547,0.08154,1.75665,3.96734,1.09475,0.000135264,0.000135264,0.000135264
28,505.578,1.58237,3.14358,1.08213,0.09119,0.20892,0.15547,0.08154,1.75665,3.96734,1.09475,0.00013464,0.00013464,0.00013464
29,520.876,1.52981,3.17568,1.05377,0.09325,0.21118,0.15623,0.0827,1.731,3.94823,1.08673,0.0001336,0.0001336,0.0001336
30,536.108,1.60356,3.28806,1.08835,0.09442,0.21232,0.16049,0.08684,1.72806,3.93916,1.08307,0.000132143,0.000132143,0.000132143
31,550.542,1.56019,3.25111,1.08504,0.09442,0.21232,0.16049,0.08684,1.72806,3.93916,1.08307,0.000130269,0.000130269,0.000130269
32,565.116,1.55048,3.09048,1.07479,0.09574,0.20507,0.15997,0.08721,1.71728,3.93307,1.08064,0.000127979,0.000127979,0.000127979
33,580.14,1.49278,2.90655,1.01407,0.09662,0.20507,0.15843,0.086,1.70788,3.93429,1.08108,0.000125272,0.000125272,0.000125272
34,598.91,1.49327,2.94559,1.05083,0.09662,0.20507,0.15843,0.086,1.70788,3.93429,1.08108,0.000122149,0.000122149,0.000122149
35,620.301,1.51085,3.07242,1.05143,0.09436,0.20167,0.15589,0.08499,1.71316,3.93139,1.08534,0.000118609,0.000118609,0.000118609
36,638.89,1.47796,2.72789,1.04546,0.09552,0.19669,0.15506,0.08313,1.71869,3.94664,1.09052,0.000114652,0.000114652,0.000114652
37,658.08,1.53195,2.75432,1.05983,0.09552,0.19669,0.15506,0.08313,1.71869,3.94664,1.09052,0.000110279,0.000110279,0.000110279
38,684.147,1.46435,2.7375,1.03856,0.09391,0.18831,0.15324,0.08296,1.72011,3.95474,1.09367,0.000105489,0.000105489,0.000105489
39,700.587,1.43983,2.84817,1.02446,0.09119,0.18604,0.14999,0.0804,1.72817,3.94356,1.09629,0.000100283,0.000100283,0.000100283
40,718.476,1.50312,2.84605,1.03997,0.09119,0.18604,0.14999,0.0804,1.72817,3.94356,1.09629,9.466e-05,9.466e-05,9.466e-05
41,743.977,1.48677,2.56577,1.0524,0.08946,0.20167,0.15237,0.08236,1.72871,3.9068,1.09717,8.86205e-05,8.86205e-05,8.86205e-05
42,765.791,1.52451,2.55291,1.04252,0.08263,0.21232,0.15834,0.08508,1.72729,3.81527,1.0919,8.21644e-05,8.21644e-05,8.21644e-05
43,784.02,1.5103,2.45723,1.05809,0.08263,0.21232,0.15834,0.08508,1.72729,3.81527,1.0919,7.52916e-05,7.52916e-05,7.52916e-05
44,801.205,1.47103,2.4291,1.02626,0.07766,0.21938,0.16209,0.08691,1.71609,3.68766,1.08656,6.80023e-05,6.80023e-05,6.80023e-05
45,816.022,1.47197,2.45443,1.0601,0.07766,0.21938,0.16209,0.08691,1.71609,3.68766,1.08656,6.02964e-05,6.02964e-05,6.02964e-05
46,829.932,1.48166,2.37571,1.03072,0.85952,0.16564,0.16887,0.09028,1.71433,3.56164,1.08193,5.21739e-05,5.21739e-05,5.21739e-05
47,843.288,1.49228,2.53494,1.07437,0.85952,0.16564,0.16887,0.09028,1.71433,3.56164,1.08193,4.36349e-05,4.36349e-05,4.36349e-05
48,856.888,1.44815,2.40539,1.03535,0.89148,0.12264,0.17323,0.09259,1.70074,3.44137,1.07503,3.46792e-05,3.46792e-05,3.46792e-05
49,871.707,1.45733,2.44507,1.05224,0.89148,0.12264,0.17323,0.09259,1.70074,3.44137,1.07503,2.53069e-05,2.53069e-05,2.53069e-05
50,886.111,1.49467,2.41872,1.03764,0.89484,0.12532,0.17634,0.09499,1.69314,3.33744,1.07038,1.55181e-05,1.55181e-05,1.55181e-05
