epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,1033.54,1.39944,1.54939,1.04761,0.83157,0.44871,0.43488,0.32906,0.80159,1.34366,0.90985,0.000151067,0.000151067,0.000151067
38,1059.96,1.35962,1.5182,1.02217,0.83241,0.44917,0.4377,0.33102,0.7836,1.30754,0.91136,0.000140652,0.000140652,0.000140652
39,1085.84,1.3802,1.52101,1.01214,0.84854,0.45469,0.44364,0.33553,0.77092,1.28079,0.91149,0.000130238,0.000130238,0.000130238
40,1110.72,1.32366,1.56956,1.02368,0.86019,0.45621,0.44405,0.3398,0.75153,1.25809,0.90887,0.000119823,0.000119823,0.000119823
41,1135.85,1.36338,1.55534,1.05494,0.87269,0.45336,0.44432,0.34458,0.72791,1.22885,0.90391,0.000109408,0.000109408,0.000109408
42,1160.26,1.35251,1.52759,1.07395,0.87988,0.4496,0.45315,0.35581,0.71484,1.21335,0.90042,9.89932e-05,9.89932e-05,9.89932e-05
43,1185.63,1.36529,1.3739,1.07958,0.87995,0.4496,0.45394,0.35692,0.71026,1.21727,0.89891,8.85784e-05,8.85784e-05,8.85784e-05
44,1209.23,1.36251,1.5912,1.10874,0.88687,0.43482,0.4603,0.36428,0.71312,1.22668,0.89919,7.81636e-05,7.81636e-05,7.81636e-05
45,1233.84,1.40085,1.48555,1.07535,0.88764,0.42681,0.46492,0.36665,0.71816,1.22864,0.8996,6.77488e-05,6.77488e-05,6.77488e-05
46,1258.49,1.3662,1.51739,1.06662,0.88266,0.42068,0.46497,0.36818,0.71958,1.23732,0.89864,5.7334e-05,5.7334e-05,5.7334e-05
47,1282.97,1.38741,1.42548,1.0628,0.88253,0.40831,0.46266,0.36696,0.72057,1.23846,0.89899,4.69192e-05,4.69192e-05,4.69192e-05
48,1306.24,1.34718,1.40726,1.07094,0.88551,0.40168,0.45718,0.36322,0.7227,1.23689,0.89912,3.65044e-05,3.65044e-05,3.65044e-05
49,1330.52,1.36009,1.41287,1.04849,0.87795,0.40586,0.45778,0.36457,0.72216,1.23202,0.8989,2.60896e-05,2.60896e-05,2.60896e-05
50,1354.39,1.35366,1.51625,1.05782,0.87914,0.40505,0.45832,0.36291,0.72057,1.2248,0.8986,1.56748e-05,1.56748e-05,1.56748e-05
