epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,4011.46,1.11895,0.80277,1.01637,0.30914,0.38695,0.23626,0.14542,1.65271,2.7663,1.23671,0.00026563,0.00026563,0.00026563
27,4156.44,1.07382,0.73563,0.97877,0.33758,0.31527,0.2315,0.13204,1.70134,2.70544,1.27035,0.000255215,0.000255215,0.000255215
28,4298.43,1.00196,0.78017,0.94793,0.34464,0.2728,0.18339,0.11257,1.69885,2.76838,1.29731,0.0002448,0.0002448,0.0002448
29,4442.72,1.06586,0.75853,0.98408,0.31898,0.2633,0.16253,0.09994,1.66913,2.75349,1.2968,0.000234386,0.000234386,0.000234386
30,4584.01,1.09405,0.78255,0.9915,0.29484,0.23685,0.13039,0.07912,1.65081,2.67269,1.3077,0.000223971,0.000223971,0.000223971
31,4727.11,1.13238,0.76419,0.97355,0.31989,0.24836,0.12623,0.07455,1.68205,2.59714,1.32354,0.000213556,0.000213556,0.000213556
32,4866.83,1.02366,0.7043,0.98582,0.2737,0.26131,0.12514,0.07214,1.70738,2.58961,1.33613,0.000203141,0.000203141,0.000203141
33,5009.05,1.00255,0.6683,0.94765,0.28032,0.27396,0.13252,0.07703,1.66907,2.57896,1.31814,0.000192726,0.000192726,0.000192726
34,5147.64,1.01989,0.67765,0.96335,0.30989,0.26627,0.13928,0.07849,1.67926,2.61165,1.31857,0.000182312,0.000182312,0.000182312
35,5288.58,1.04379,0.71795,0.9763,0.30705,0.24647,0.1515,0.08575,1.72106,2.70643,1.34055,0.000171897,0.000171897,0.000171897
36,5429.37,1.03623,0.64927,0.97289,0.34775,0.25731,0.17467,0.09564,1.68447,2.7097,1.3162,0.000161482,0.000161482,0.000161482
37,5567.83,0.95633,0.66869,0.95528,0.35315,0.25603,0.17563,0.09751,1.67899,2.6104,1.30571,0.000151067,0.000151067,0.000151067
38,5709.08,1.01921,0.63046,0.96546,0.3507,0.28941,0.17004,0.09867,1.66525,2.50554,1.29033,0.000140652,0.000140652,0.000140652
39,5850.67,1.01294,0.66667,0.96796,0.36969,0.27697,0.18683,0.11314,1.66611,2.54636,1.29566,0.000130238,0.000130238,0.000130238
40,5993.77,1.11979,0.65127,0.98222,0.45404,0.26649,0.17985,0.10243,1.68981,2.75628,1.30502,0.000119823,0.000119823,0.000119823
41,6131.84,1.04048,0.68354,0.98225,0.45949,0.23102,0.19411,0.1158,1.69478,2.82348,1.30626,0.000109408,0.000109408,0.000109408
42,6271.88,1.06308,0.63616,0.99037,0.45574,0.27068,0.22914,0.13785,1.66445,2.76124,1.28838,9.89932e-05,9.89932e-05,9.89932e-05
43,6411.02,1.03808,0.659,0.97277,0.43913,0.31378,0.24231,0.14361,1.63376,2.717,1.27143,8.85784e-05,8.85784e-05,8.85784e-05
44,6550.34,1.06091,0.62857,0.97673,0.42724,0.34237,0.25084,0.14579,1.62967,2.67933,1.26607,7.81636e-05,7.81636e-05,7.81636e-05
45,6688.57,0.99001,0.5943,0.9723,0.21043,0.35329,0.24324,0.14261,1.62806,2.64442,1.26321,6.77488e-05,6.77488e-05,6.77488e-05
46,6828.79,1.05001,0.61651,0.98225,0.21396,0.35208,0.21017,0.11835,1.62901,2.62193,1.26522,5.7334e-05,5.7334e-05,5.7334e-05
47,6967.46,0.98973,0.57755,0.96962,0.21554,0.358,0.20831,0.11764,1.63311,2.60582,1.27052,4.69192e-05,4.69192e-05,4.69192e-05
48,7107.6,0.98917,0.57889,0.96481,0.22295,0.36007,0.19793,0.11129,1.65052,2.60307,1.28202,3.65044e-05,3.65044e-05,3.65044e-05
49,7245.97,0.97917,0.58652,0.9667,0.21941,0.36026,0.19706,0.11039,1.66009,2.59985,1.28367,2.60896e-05,2.60896e-05,2.60896e-05
50,7386.03,1.04577,0.57124,0.96952,0.22075,0.35833,0.20101,0.11363,1.66446,2.60343,1.28555,1.56748e-05,1.56748e-05,1.56748e-05
